chr	start	end	Gene	Peak_type	Cluster	Accessibility_2-cell	Accessibility_4-cell	Accessibility_8-cell	Accessibility_Morula	source_file	source_sheet
chr1	160174673	160176348	PEA15	promoter	3	-0.7008998479999999	-0.180213503	0.049406255	1.776932207	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	118573528	118574672	PEBP1	promoter	6	-1.092597553	0.20862622600000003	0.449123494	0.067156708	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	32110024	32111163	PEF1	distal	1	-0.496753613	0.089650664	-0.662281394	0.9725131370000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	32109898	32111028	PEF1	promoter	1	-0.8124031359999999	0.5309923320000001	0.7278198109999999	0.392375852	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	32116367	32117348	PEF1	distal	1	-0.01755458	-0.0801688	-1.164435047	-0.282279779	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	56584674	56585335	PELI2	promoter	2	-0.879546872	0.193861523	0.533655958	0.902383058	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	56639136	56639886	PELI2	distal	2	-1.064684018	-0.196784243	0.269422237	1.052720154	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	4606898	4607820	PELP1	distal	6	-0.5543710999999999	0.009164827	1.3903285459999999	-0.137922364	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	4613034	46143671	PELP1	distal	6	0.66346102	0.812951462	-0.219941389	-0.609119127	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	4613118	4614433	PELP1	distal	6	-0.7043124009999999	-0.048797850999999996	0.24028038899999998	1.097622664	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	17500337	17501622	PEMT	distal	1	-0.566732354	-0.676701593	1.2620492620000001	1.845947561	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	17494460	17495986	PEMT	distal	1	-1.529905227	0.306225834	0.36955702700000004	0.827532865	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	17483816	17485042	PEMT	distal	1	0.549477907	-0.64994374	-1.0448363520000001	-0.011553537	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	17446215	17446834	PEMT	distal	1	0.053982407	-0.543962406	-0.500079953	0.173961173	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	17482489	17484326	PEMT	distal	1	0.47806853200000005	0.639815806	0.137757884	1.32318485	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr8	57358025	57359595	PENK	distal	4	-1.172889625	0.7312339859999999	1.3339351609999999	0.615530661	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr8	57350333	57350773	PENK	promoter	4	0.49300063899999996	0.10584595599999999	0.37335401100000004	-0.044090289000000005	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	8041570	8043106	PER1	distal	2	-0.289079586	0.095469409	0.8814860459999999	-0.726595508	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	8061919	8062498	PER1	distal	2	-0.753216812	-0.294434488	-0.092114057	1.1911843	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	8055199	8056498	PER1	distal	2	0.24767388699999998	1.688058552	-0.397724643	-0.756496177	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	8065708	8067126	PER1	distal	2	0.28195506600000003	0.105842757	-0.7722436540000001	0.99075295	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	8053662	8056294	PER1	distal	2	0.411149959	0.685686252	1.6690286980000002	-0.859786695	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	8057311	8058029	PER1	distal	2	-1.125019006	1.0614156829999999	0.046320593	0.258642932	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	8059099	8060406	PER1	distal	2	-0.296611868	1.095599312	-0.278108585	0.942949998	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	8041840	8043163	PER1	distal	2	-0.821017142	-0.143352333	0.155494047	-0.320228036	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	7694234	7694924	PET100	promoter	3	-0.98913467	-0.660052046	-0.50579901	-0.7513484979999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr20	18124967	18125968	PET117	distal	4	0.391505851	1.111303736	-0.347917004	-0.639753531	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr20	18117755	18119288	PET117	distal	4	-0.781010979	1.652324236	-0.082490991	-0.422785487	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr20	18125021	18126296	PET117	distal	4	-0.643779199	0.270877166	0.249873213	1.242262743	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	7570377	7572056	PEX11G	distal	4	0.52262154	-0.811717197	0.473046216	-0.015689868	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	7571077	7572201	PEX11G	distal	4	-0.7334100290000001	0.206764345	0.81224984	1.401230618	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	7565679	7566332	PEX11G	distal	4	-1.370274032	0.767585574	0.339500304	1.1182008829999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	7553581	7554778	PEX11G	distal	4	0.42408091299999995	-1.260497503	0.523474641	0.483863858	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	7547472	7548855	PEX11G	distal	4	1.941334574	-0.242309616	-0.024373252	-0.371297786	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	33913949	33915364	PEX12	distal	6	0.42976432200000003	-0.111671334	1.2023262559999999	-0.251605659	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	33915136	33916073	PEX12	distal	6	-1.0197828070000001	-0.194653065	0.687793485	2.1434839759999997	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	10568545	10569224	PEX14	distal	2	-0.542527866	-0.851314218	-0.414587176	2.323684209	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	10615581	10616838	PEX14	distal	2	0.240619558	-0.7064493470000001	-0.8388099990000001	-0.7214188570000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	10699139	10699594	PEX14	distal	2	-1.862180911	0.898973441	0.563825978	0.399547614	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	10562931	10563512	PEX14	distal	2	-0.8772925009999999	-0.70854206	1.024534248	2.044881658	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr8	77912096	77913280	PEX2	promoter	6	-0.79996962	0.506081249	0.6974371859999999	0.370086866	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	137143404	137144653	PEX7	promoter	2	0.301814282	-0.155263672	0.9540081770000001	0.6362821320000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	8178088	8178757	PFAS	distal	4	0.330456517	-1.043239957	-0.40553867299999996	-0.388267929	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	8150413	8151721	PFAS	promoter	4	0.555388642	-0.622648332	-0.020966287	1.076170977	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	139682240	139683282	PFDN1	distal	4	-0.7966762820000001	-0.271854575	1.0144249090000002	-0.408837058	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	139682195	139683234	PFDN1	distal	4	-0.551295988	-0.10445075699999999	0.092605484	-0.221080783	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	139678862	139679669	PFDN1	distal	4	-0.227128104	-0.175027691	1.7838116240000002	1.370361411	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	161088699	161089837	PFDN2	distal	3	0.66351863	-0.04897558	-0.42492613	0.6143669820000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	161087164	161088301	PFDN2	promoter	3	-0.7326705370000001	1.038123962	-0.16187395400000001	0.331602115	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	161087293	161088374	PFDN2	distal	3	0.19843064100000002	-0.315999383	0.93245887	-0.44895409	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	53688776	53689838	PFDN5	promoter	3	-0.8415406529999999	1.116166479	0.516504388	-0.550721378	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6259242	6259791	PFKFB3	distal	3	-0.18320025	0.509114301	2.110249726	-0.237874387	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6252954	6254403	PFKFB3	distal	3	-0.33590814700000005	0.620582461	2.008937861	-0.363646025	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6243102	6244024	PFKFB3	distal	3	-0.43416050700000003	1.056529997	-0.219398223	1.001072567	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6224385	6224899	PFKFB3	distal	3	1.18861614	-0.883141147	-0.960970807	-0.32531719600000003	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6204674	6206477	PFKFB3	distal	3	0.246743118	0.003034699	-1.7624679030000001	-0.14666458599999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6258681	6259017	PFKFB3	distal	3	-0.556865377	0.238157597	2.256663868	-0.39634121200000005	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6234811	6235739	PFKFB3	distal	3	0.532211153	0.14399426099999998	1.9985089090000001	0.136535934	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6206527	6207760	PFKFB3	distal	3	-0.902840465	-0.23857625100000002	1.412182034	1.308886775	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6238533	6238871	PFKFB3	distal	3	-0.7885684209999999	-0.45703922700000005	-0.310836712	2.0361440219999998	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6255945	6256422	PFKFB3	distal	3	-0.898768848	0.065310778	1.930408822	0.740505961	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6269134	6277369	PFKFB3	distal	3	-0.105787442	0.279369787	2.116419735	0.643285986	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6186460	6187794	PFKFB3	distal	3	0.04332818	-1.248143756	1.175981554	0.679552092	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6212239	6213688	PFKFB3	distal	3	-0.41390422600000004	0.68934536	1.425212133	1.001645412	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6255731	6256263	PFKFB3	distal	3	0.49384891399999997	0.6374256660000001	1.465391757	-1.605414006	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6249538	6250025	PFKFB3	distal	3	-0.09420166699999999	1.3457268519999999	1.571328377	0.129897102	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6192852	6193859	PFKFB3	distal	3	1.363524688	0.23354275100000002	-0.634590077	0.042924262000000005	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6207971	6208741	PFKFB3	distal	3	0.20922525100000003	-0.29378275800000003	1.20631335	1.722090238	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6277888	6280064	PFKFB3	distal	3	-0.356320089	-0.147190567	2.144629647	0.871190276	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6260837	6261448	PFKFB3	distal	3	0.015178056	-0.7818198940000001	1.640737796	0.276206405	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6235520	6236565	PFKFB3	distal	3	0.389690941	-0.7242152479999999	0.62093017	1.989557108	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6256785	6258033	PFKFB3	distal	3	0.169241714	-1.1411168329999999	2.141344999	0.6194399110000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6208985	6210733	PFKFB3	distal	3	0.23908116100000001	-0.28244863800000003	0.983239891	-0.41723828399999996	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6211311	6213558	PFKFB3	distal	3	-0.169048139	-0.706882806	1.599025282	0.566458141	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6286457	6286921	PFKFB3	distal	3	-0.49838215	0.731588227	1.461501938	1.164203884	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6281007	6281591	PFKFB3	distal	3	-0.51901068	-0.129871004	1.605996494	-0.231439438	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6261668	6265683	PFKFB3	distal	3	0.000310148	-0.317901946	2.330633345	0.374468425	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6256731	6257770	PFKFB3	distal	3	0.051808664000000004	-0.40817331100000004	-0.181103513	0.476149537	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6244081	6245740	PFKFB3	distal	3	-0.040366696	-0.18396120000000002	0.507638492	-0.348638435	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	6265704	6267712	PFKFB3	distal	3	-0.274061534	0.287921128	2.179995118	0.260456594	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	48593431	48594906	PFKFB4	distal	6	0.537872342	-1.300885446	-0.294467769	1.2329587770000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	48592564	48593166	PFKFB4	promoter	6	-0.895589973	-0.41810334299999996	-0.207534418	0.41696655299999996	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	48558115	48558829	PFKFB4	distal	6	0.500936162	0.05388807599999999	-1.304491777	-1.518683692	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	48591199	48592067	PFKFB4	distal	6	0.442925644	-1.32165452	-0.902093842	0.010374404	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	48589740	48590294	PFKFB4	distal	6	0.286218638	0.20696373699999998	-1.34182487	-1.027030486	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	48595413	48595953	PFKFB4	distal	6	0.125922797	0.7204325490000001	-0.208816146	0.548514081	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	48593684	48594992	PFKFB4	distal	6	-0.5966330639999999	-0.091661009	1.145969189	-0.22346258100000002	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	48595556	48595976	PFKFB4	distal	6	0.487493185	-0.163801661	0.120601796	-0.332129152	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr21	45729066	45729745	PFKL	distal	6	0.747167142	-0.495642088	-1.093683157	-0.8230065870000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr21	45739226	45739893	PFKL	distal	6	0.919554564	-0.6896167790000001	-1.17342568	0.12466599099999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	3133501	3134061	PFKP	distal	6	0.31902180199999997	-0.17521230100000001	-0.052753388	0.716207598	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	3181222	3182014	PFKP	distal	6	0.185914909	-0.5681991239999999	0.7769564940000001	1.962280426	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	3136368	3137311	PFKP	distal	6	-0.33504304	-0.377783185	-1.168132797	0.763667234	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	3164444	3165372	PFKP	distal	6	-0.083585755	-0.714307913	-0.519288684	0.459774931	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	3136731	3138047	PFKP	distal	6	-0.375812065	-0.604219879	-0.84045677	0.727002477	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	3168715	3169961	PFKP	distal	6	0.266222185	-0.7833585940000001	-0.60674882	1.6337862230000002	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	3133794	3134581	PFKP	distal	6	0.038020434	-0.21240789100000002	-0.787564623	1.902566419	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	3167646	3169773	PFKP	distal	6	0.877643886	-1.06808019	-0.943306045	0.71308696	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	99198765	99199227	PGAM1	distal	4	0.695073705	-0.005502546999999999	0.300420813	-0.186566843	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	99198061	99199170	PGAM1	distal	4	-0.15877220000000003	-0.922177586	2.072614733	0.618140857	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	37861100	37861736	PGAP3	distal	3	1.271141227	-0.19198642300000002	-0.046721125999999995	-0.867260745	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	37843281	37843962	PGAP3	promoter	3	0.11086457300000001	1.757863424	0.8677842109999999	-0.189633461	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	37855925	37857494	PGAP3	distal	3	1.514432354	-0.574472367	-0.075309744	-0.962955239	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	37844006	37844629	PGAP3	distal	3	0.084755579	0.6059219060000001	-0.133223827	0.48295503100000003	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	28249094	28249713	PGBD1	promoter	3	-1.324392391	-0.23832222399999997	-0.8973577090000001	1.5245798030000002	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	10486078	10486602	PGD	distal	6	-0.678214735	-0.196971807	2.124077029	0.839419282	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	10490027	10491029	PGD	distal	6	-0.107134516	0.537851214	0.7518515459999999	0.6642856460000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	10486904	10488743	PGD	distal	6	-1.140656214	-0.8755913809999999	1.166531964	1.722577562	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	75421615	75423179	PGF	distal	4	1.069243658	0.602194163	-0.302845615	-0.707804435	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	75405685	75406049	PGF	distal	4	1.30157108	-0.006559036999999999	-0.8460553820000001	-1.052076311	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	75420716	75421411	PGF	distal	4	1.092476587	0.43405732	0.07973291	-0.696593494	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	75418364	75419429	PGF	distal	4	0.35558063100000004	0.013786558	-0.36707878299999996	-0.48664955600000004	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	75416515	75418294	PGF	distal	4	0.671061	0.091157214	0.360339963	0.895885706	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	75412130	75413784	PGF	distal	4	0.077897406	0.08375788	0.952381788	0.235938583	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	15609360	15610439	PGLYRP2	distal	4	-0.183807312	1.5827523559999999	-0.270241909	0.903012363	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	15618629	156190831	PGLYRP2	distal	4	0.363807664	-0.584575445	0.140270749	-0.006852533	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	64055938	64056592	PGM1	promoter	6	-0.583908717	-0.19324870100000002	-0.694971151	2.062151023	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	64131045	64132052	PGM1	distal	6	-0.7295388	0.462222087	-0.471941712	1.618642844	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	64132230	64132993	PGM1	distal	6	-0.546738438	-0.234543854	0.857267762	1.9307686000000002	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	64128410	64128969	PGM1	distal	6	-0.704372157	0.8377445809999999	-1.374358311	-0.050836137	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	64076821	64077460	PGM1	distal	6	0.160983131	0.614627789	-0.046968993	0.50456223	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr4	37827737	37829112	PGM2	promoter	6	-1.268522759	-0.019530106999999998	-0.680969775	0.628674472	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	74077492	74078260	PGM2L1	distal	4	-0.5013234320000001	-0.6177228610000001	-0.22256461600000002	2.449362362	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	74051981	74052542	PGM2L1	distal	4	-0.075026455	-0.637400842	0.805803811	1.997119216	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	74108941	74110239	PGM2L1	distal	4	0.512672115	-0.774442145	-0.558107992	1.0451648690000002	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	2273021	2275024	PGP	distal	4	-0.474584014	1.64076963	0.431953862	0.716498558	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	18484525	18485521	PGPEP1	distal	6	-0.340232615	0.18132391899999997	-0.570037415	0.01625881	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	18484651	18485652	PGPEP1	distal	6	0.316799393	-0.37354344700000003	-0.057366716	-0.560676319	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	13044572	13045123	PHACTR1	distal	6	-0.206304088	0.770210493	-1.630668746	0.183338245	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	13272321	13273055	PHACTR1	distal	6	0.366460819	-0.18910628399999999	-1.4510294190000002	0.243177552	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	13293002	13293415	PHACTR1	distal	6	-0.329809686	-1.04075376	-0.14971871	1.4077366830000002	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	13078489	13078904	PHACTR1	distal	6	-0.42919465700000003	-0.933035035	0.899274865	1.7627850859999998	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	13013689	13014125	PHACTR1	distal	6	0.23653470699999998	-0.146942914	0.428081551	0.13337718	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	13274485	13275121	PHACTR1	distal	6	-1.021972651	-0.7740551309999999	0.340369364	0.394177922	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	13014836	13015246	PHACTR1	distal	6	-0.914055525	0.6747495240000001	-0.209857925	-0.7999526779999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	12749783	12750288	PHACTR1	promoter	6	-0.481453626	-0.052507702999999996	1.7909192390000002	-0.06602034400000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	143948969	143950161	PHACTR2	distal	3	0.433041475	2.263597826	-0.750040589	-0.78068922	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	144067627	144069049	PHACTR2	distal	3	-0.564213644	0.329354081	-0.916021058	-1.084987201	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	143857536	143859038	PHACTR2	promoter	3	-0.36649522799999995	0.7817569659999999	-0.523585196	-0.85384296	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
